,Kind,Name,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodAll,CountDeclMethod,CountDeclMethodPublic,CountLineCode,MaxInheritanceTree,PercentLackOfCohesion,Change
83,Anonymous Class,com.android.deskclock.DeskClockFragment.setupFakeOverflowMenuButton.(Anon_3),1,1,1,0,1,0,1,1,1,5,2,0,No Change
84,Public Class,com.android.deskclock.DontPressWithParentLayout,1,1,0,0,2,0,2,2,2,12,2,0,No Change
85,Public Class,com.android.deskclock.ExtensionsFactory,5,1,1,0,0,0,3,3,2,71,1,46,Class Deleted
87,Anonymous Class,com.android.deskclock.ExtensionsFactory.getDeskClockExtensions.(Anon_1),2,2,2,0,2,0,2,2,2,13,1,0,Class Deleted
88,Public Class,com.android.deskclock.HandleApiCalls,4,1,14,0,8,0,8,8,0,187,2,0,Lines Increased
89,Public Class,com.android.deskclock.LabelDialogFragment,1,1,6,0,6,1,8,8,4,125,2,62,Lines Increased
90,Interface,com.android.deskclock.LabelDialogFragment.AlarmLabelDialogHandler,0,0,1,1,1,0,1,1,0,3,0,0,No Change
91,Anonymous Class,com.android.deskclock.LabelDialogFragment.onCreateView.(Anon_1),2,1,1,0,1,0,1,1,1,9,2,0,Class Deleted
92,Anonymous Class,com.android.deskclock.LabelDialogFragment.onCreateView.(Anon_2),1,1,1,0,3,0,3,3,3,11,2,0,Class Deleted
93,Anonymous Class,com.android.deskclock.LabelDialogFragment.onCreateView.(Anon_3),1,1,0,0,1,0,1,1,1,5,2,0,Class Deleted
94,Anonymous Class,com.android.deskclock.LabelDialogFragment.onCreateView.(Anon_4),1,1,1,0,1,0,1,1,1,5,2,0,Class Deleted
